<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GLD.US,5,20251113,193000,385.3504,385.46,382.58,383.21,775156,0
GLD.US,5,20251113,193500,383.14,383.15,381.21,381.52,702866,0
GLD.US,5,20251113,194000,381.55,382.52,381.33,382.16,303663,0
GLD.US,5,20251113,194500,382.21,382.5,381.6305,382.405,211361,0
GLD.US,5,20251113,195000,382.45,382.77,382.1,382.15,128430,0
GLD.US,5,20251113,195500,382.16,382.49,381.84,382.39,147268,0
GLD.US,5,20251113,200000,382.35,382.36,381.27,381.65,103090,0
GLD.US,5,20251113,200500,381.65,382.27,381.58,382.0501,137233,0
GLD.US,5,20251113,201000,382.08,382.29,381.86,381.98,134630,0
GLD.US,5,20251113,201500,381.98,382.49,381.683,382.4,119016,0
GLD.US,5,20251113,202000,382.42,382.48,382.09,382.34,89797,0
GLD.US,5,20251113,202500,382.345,382.69,382.26,382.56,90186,0
GLD.US,5,20251113,203000,382.53,382.91,382.38,382.78,129431,0
GLD.US,5,20251113,203500,382.79,383.45,382.78,383.35,163029,0
GLD.US,5,20251113,204000,383.35,383.5092,383.14,383.5092,194420,0
GLD.US,5,20251113,204500,383.51,383.58,383.05,383.13,74752,0
GLD.US,5,20251113,205000,383.19,383.48,383.1672,383.2264,44798,0
GLD.US,5,20251113,205500,383.21,383.21,382.77,382.9215,220331,0
GLD.US,5,20251113,210000,382.93,383.215,382.7201,382.8855,76156,0
GLD.US,5,20251113,210500,382.91,382.9899,382.62,382.94,65229,0
GLD.US,5,20251113,211000,382.94,383.25,382.85,383.06,53806,0
GLD.US,5,20251113,211500,383.08,383.24,382.75,382.7601,135705,0
GLD.US,5,20251113,212000,382.775,383.08,382.6401,383.07,82225,0
GLD.US,5,20251113,212500,383.08,383.56,382.96,383.4304,77573,0
GLD.US,5,20251113,213000,383.44,383.57,383.115,383.26,66906,0
GLD.US,5,20251113,213500,383.25,383.37,383.11,383.2601,100586,0
GLD.US,5,20251113,214000,383.265,383.31,382.9,383.01,63166,0
GLD.US,5,20251113,214500,383,383.24,382.79,382.795,145403,0
GLD.US,5,20251113,215000,382.81,383.06,382.65,382.8,128097,0
GLD.US,5,20251113,215500,382.85,383.1,382.77,382.87,443233,0
GLD.US,5,20251114,153000,372.87,373.32,370.89,371.75,536870,0
GLD.US,5,20251114,153500,371.68,374.2525,371.68,374.215,457314,0
GLD.US,5,20251114,154000,374.2125,374.678,373.73,374.235,306587,0
GLD.US,5,20251114,154500,374.25,374.67,373.82,373.82,258483,0
GLD.US,5,20251114,155000,373.81,375.2899,373.77,374.78,298557,0
GLD.US,5,20251114,155500,374.79,375.71,374.56,375.5788,223338,0
GLD.US,5,20251114,160000,375.55,375.56,374.4238,374.81,199662,0
GLD.US,5,20251114,160500,374.83,375.15,374.25,374.93,226406,0
GLD.US,5,20251114,161000,374.895,375.25,374.47,375.25,152002,0
GLD.US,5,20251114,161500,375.26,375.47,374.97,375.39,157301,0
GLD.US,5,20251114,162000,375.42,375.443,374.55,374.83,161082,0
GLD.US,5,20251114,162500,374.8303,375.51,374.51,375.4,199719,0
GLD.US,5,20251114,163000,375.37,375.4,374.83,375.11,66794,0
GLD.US,5,20251114,163500,375.135,375.47,374.88,375.09,116670,0
GLD.US,5,20251114,164000,375.055,375.7,374.65,374.7032,99856,0
GLD.US,5,20251114,164500,374.67,376.46,374.58,376.3,268311,0
GLD.US,5,20251114,165000,376.29,376.84,375.82,376.12,205195,0
GLD.US,5,20251114,165500,376.11,376.6,375.41,376.54,158541,0
GLD.US,5,20251114,170000,376.5973,376.74,375.76,375.84,90986,0
GLD.US,5,20251114,170500,375.81,376.01,375.42,375.96,178030,0
GLD.US,5,20251114,171000,375.93,376.01,375.5,375.63,201798,0
GLD.US,5,20251114,171500,375.67,376.89,375.557,376.88,144512,0
GLD.US,5,20251114,172000,376.9,377.45,376.82,377.25,185393,0
GLD.US,5,20251114,172500,377.285,377.5,377.18,377.38,147762,0
GLD.US,5,20251114,173000,377.41,377.41,376.87,377.0535,94845,0
GLD.US,5,20251114,173500,377.0608,377.801,376.8847,377.7,74817,0
GLD.US,5,20251114,174000,377.68,378.2,377.65,377.94,83207,0
GLD.US,5,20251114,174500,377.99,378,377.57,377.78,81424,0
GLD.US,5,20251114,175000,377.83,377.9,377.63,377.65,102004,0
GLD.US,5,20251114,175500,377.67,377.79,377.4,377.6685,58735,0
GLD.US,5,20251114,180000,377.665,378.15,377.33,378.09,56790,0
GLD.US,5,20251114,180500,378.07,378.07,376.83,377.58,92138,0
GLD.US,5,20251114,181000,377.57,377.6,376.94,377.38,119142,0
GLD.US,5,20251114,181500,377.3961,377.56,377.16,377.24,82561,0
GLD.US,5,20251114,182000,377.245,377.4001,376.95,377.32,47525,0
GLD.US,5,20251114,182500,377.2907,377.34,376.6163,377.0899,48505,0
GLD.US,5,20251114,183000,377.11,377.65,377.02,377.5681,58506,0
GLD.US,5,20251114,183500,377.58,378.13,377.56,378.01,120058,0
GLD.US,5,20251114,184000,377.995,378.03,377.33,377.485,57633,0
GLD.US,5,20251114,184500,377.47,377.5,377,377.15,54800,0
GLD.US,5,20251114,185000,377.12,377.62,376.83,377.47,80650,0
GLD.US,5,20251114,185500,377.4352,377.47,377.09,377.158,76801,0
GLD.US,5,20251114,190000,377.185,377.185,375.9001,376.17,138579,0
GLD.US,5,20251114,190500,376.18,376.555,375.98,376.38,88915,0
GLD.US,5,20251114,191000,376.375,376.75,376.1,376.71,175316,0
GLD.US,5,20251114,191500,376.68,376.706,375.955,376.1564,77340,0
GLD.US,5,20251114,192000,376.18,376.22,375.4,375.87,148255,0
GLD.US,5,20251114,192500,375.874,376.57,375.8,376.51,89717,0
GLD.US,5,20251114,193000,376.51,377.12,376.33,377.005,68473,0
GLD.US,5,20251114,193500,377,377.5,376.98,377.2108,79617,0
GLD.US,5,20251114,194000,377.22,377.22,376.66,376.87,111889,0
GLD.US,5,20251114,194500,376.92,376.99,376.765,376.8,110346,0
GLD.US,5,20251114,195000,376.85,377.4371,376.83,377.28,110483,0
GLD.US,5,20251114,195500,377.2763,377.28,376.93,376.99,34367,0
GLD.US,5,20251114,200000,377.02,377.16,376.735,376.735,33473,0
GLD.US,5,20251114,200500,376.7375,376.76,376.2201,376.54,61603,0
GLD.US,5,20251114,201000,376.5201,376.77,376.34,376.74,41300,0
GLD.US,5,20251114,201500,376.725,376.91,376.45,376.6,72262,0
GLD.US,5,20251114,202000,376.61,376.782,376.54,376.61,63148,0
GLD.US,5,20251114,202500,376.63,376.6351,376.46,376.58,20584,0
GLD.US,5,20251114,203000,376.58,376.61,376.23,376.32,53719,0
GLD.US,5,20251114,203500,376.29,376.75,376.25,376.6,73289,0
GLD.US,5,20251114,204000,376.59,376.61,376.26,376.27,36297,0
GLD.US,5,20251114,204500,376.27,376.5,376.11,376.28,37958,0
GLD.US,5,20251114,205000,376.29,376.7999,376.1901,376.64,76762,0
GLD.US,5,20251114,205500,376.64,376.7,376.02,376.2488,117590,0
GLD.US,5,20251114,210000,376.25,376.4494,375.64,375.72,150211,0
GLD.US,5,20251114,210500,375.76,376.08,375.74,375.97,157534,0
GLD.US,5,20251114,211000,375.97,376.31,375.97,375.98,143369,0
GLD.US,5,20251114,211500,375.98,376.14,375.67,375.705,178474,0
GLD.US,5,20251114,212000,375.72,375.75,374.92,375.205,255437,0
GLD.US,5,20251114,212500,375.205,375.7,374.86,375.66,266643,0
GLD.US,5,20251114,213000,375.67,375.97,375.49,375.93,203693,0
GLD.US,5,20251114,213500,375.95,376.475,375.94,376.43,264178,0
GLD.US,5,20251114,214000,376.43,376.43,375.923,376.01,172824,0
GLD.US,5,20251114,214500,375.99,376.4,375.88,376.18,330886,0
GLD.US,5,20251114,215000,376.185,376.21,375.79,375.86,221831,0
GLD.US,5,20251114,215500,375.88,376.04,375.76,375.96,678502,0
GLD.US,5,20251117,153000,374.035,374.78,373.975,374.78,277751,0
GLD.US,5,20251117,153500,374.79,375.4553,374.76,374.775,139014,0
GLD.US,5,20251117,154000,374.75,375.155,374.4032,374.715,171821,0
GLD.US,5,20251117,154500,374.74,375.085,374.639,374.787,56973,0
GLD.US,5,20251117,155000,374.8,375.33,374.715,374.9015,141657,0
GLD.US,5,20251117,155500,374.86,375.14,374.59,374.915,79761,0
GLD.US,5,20251117,160000,374.915,375.02,374.29,374.43,152210,0
GLD.US,5,20251117,160500,374.42,374.6994,373.625,373.94,120244,0
GLD.US,5,20251117,161000,373.92,374.38,373.65,374.285,164389,0
GLD.US,5,20251117,161500,374.26,374.38,373.51,373.67,146443,0
GLD.US,5,20251117,162000,373.6984,374.82,373.59,374.72,80991,0
GLD.US,5,20251117,162500,374.76,374.93,374.27,374.5943,46139,0
GLD.US,5,20251117,163000,374.62,374.85,374.45,374.85,100484,0
GLD.US,5,20251117,163500,374.84,375.11,374.5885,374.795,73872,0
GLD.US,5,20251117,164000,374.795,374.83,374.47,374.73,43371,0
GLD.US,5,20251117,164500,374.71,374.7187,374.3,374.39,24076,0
GLD.US,5,20251117,165000,374.37,374.3917,374.01,374.2,33441,0
GLD.US,5,20251117,165500,374.21,374.327,373.74,373.82,90574,0
GLD.US,5,20251117,170000,373.8,373.92,373.05,373.11,137530,0
GLD.US,5,20251117,170500,373.1,373.2699,372.72,373.245,204133,0
GLD.US,5,20251117,171000,373.24,373.57,373.09,373.57,65088,0
GLD.US,5,20251117,171500,373.57,373.903,373.3627,373.65,105497,0
GLD.US,5,20251117,172000,373.63,374.03,373.38,373.95,40265,0
GLD.US,5,20251117,172500,373.92,374.3163,373.87,374.285,99772,0
GLD.US,5,20251117,173000,374.335,374.73,374.3,374.6,166417,0
GLD.US,5,20251117,173500,374.61,374.6501,374.32,374.356,101242,0
GLD.US,5,20251117,174000,374.39,374.62,374.203,374.3,35905,0
GLD.US,5,20251117,174500,374.27,374.42,374.02,374.11,31093,0
GLD.US,5,20251117,175000,374.12,374.36,374.054,374.21,71654,0
GLD.US,5,20251117,175500,374.23,374.48,373.91,374.394,56860,0
GLD.US,5,20251117,180000,374.41,374.804,374.375,374.73,81711,0
GLD.US,5,20251117,180500,374.78,374.86,374.57,374.685,26130,0
GLD.US,5,20251117,181000,374.665,374.92,374.52,374.74,132466,0
GLD.US,5,20251117,181500,374.76,375.125,374.6,375.01,30304,0
GLD.US,5,20251117,182000,375.0481,375.2,374.89,375.12,44394,0
GLD.US,5,20251117,182500,375.1,375.36,375.01,375.08,39834,0
GLD.US,5,20251117,183000,375.065,375.4,374.9,375.25,55574,0
GLD.US,5,20251117,183500,375.26,375.345,375.03,375.09,35734,0
GLD.US,5,20251117,184000,375.1344,375.15,374.72,374.87,22755,0
GLD.US,5,20251117,184500,374.89,374.92,374.67,374.86,80447,0
GLD.US,5,20251117,185000,374.86,374.88,374.55,374.6,36996,0
GLD.US,5,20251117,185500,374.63,374.69,374.52,374.68,38116,0
GLD.US,5,20251117,190000,374.69,374.8,374.47,374.63,39764,0
GLD.US,5,20251117,190500,374.66,374.88,374.6,374.71,56283,0
GLD.US,5,20251117,191000,374.71,374.93,374.46,374.595,72297,0
GLD.US,5,20251117,191500,374.6,374.67,374.46,374.58,49625,0
GLD.US,5,20251117,192000,374.6,374.8514,374.5,374.6855,43612,0
GLD.US,5,20251117,192500,374.671,374.73,374.12,374.64,102054,0
GLD.US,5,20251117,193000,374.62,374.62,374.23,374.42,46815,0
GLD.US,5,20251117,193500,374.41,374.42,374.1,374.27,56288,0
GLD.US,5,20251117,194000,374.2531,374.33,374.13,374.22,32525,0
GLD.US,5,20251117,194500,374.23,374.5,374.1309,374.29,96014,0
GLD.US,5,20251117,195000,374.28,374.32,373.8,373.84,92604,0
GLD.US,5,20251117,195500,373.85,373.92,373.615,373.66,60623,0
GLD.US,5,20251117,200000,373.63,373.8,373.27,373.44,84874,0
GLD.US,5,20251117,200500,373.46,373.4985,373.18,373.25,149838,0
GLD.US,5,20251117,201000,373.21,373.74,373.09,373.45,96151,0
GLD.US,5,20251117,201500,373.515,373.875,373.51,373.765,38720,0
GLD.US,5,20251117,202000,373.78,373.86,373.52,373.56,51088,0
GLD.US,5,20251117,202500,373.555,373.6299,372.81,373.12,103919,0
GLD.US,5,20251117,203000,373.1,373.27,371.22,371.4463,381391,0
GLD.US,5,20251117,203500,371.5,371.52,370.7,370.82,487458,0
GLD.US,5,20251117,204000,370.83,370.95,369.4,369.71,656017,0
GLD.US,5,20251117,204500,369.72,370.31,369.2,370.14,308481,0
GLD.US,5,20251117,205000,370.2,370.25,369.71,369.83,268903,0
GLD.US,5,20251117,205500,369.8,369.8,368.85,368.935,467850,0
GLD.US,5,20251117,210000,368.92,369.31,368.52,369.24,459352,0
GLD.US,5,20251117,210500,369.27,369.94,368.915,369.89,165569,0
GLD.US,5,20251117,211000,369.89,370.01,369.4,369.46,116242,0
GLD.US,5,20251117,211500,369.48,370.35,369.3601,369.68,123546,0
GLD.US,5,20251117,212000,369.675,370.42,369.59,369.82,119992,0
GLD.US,5,20251117,212500,369.83,370.54,369.75,370.44,157115,0
GLD.US,5,20251117,213000,370.46,370.79,370.25,370.35,155217,0
GLD.US,5,20251117,213500,370.34,370.84,370.31,370.42,96433,0
GLD.US,5,20251117,214000,370.44,370.6988,370.4,370.675,129900,0
GLD.US,5,20251117,214500,370.68,371.06,370.63,371.01,156200,0
GLD.US,5,20251117,215000,371.03,371.3896,370.99,371.325,248832,0
GLD.US,5,20251117,215500,371.32,371.99,371.295,371.65,656899,0
GLD.US,5,20251118,153000,374.832,375.31,374.33,374.81,213579,0
GLD.US,5,20251118,153500,374.76,375.1127,374.62,375.06,152522,0
GLD.US,5,20251118,154000,375.06,375.51,374.59,374.68,185365,0
GLD.US,5,20251118,154500,374.77,375.1,374.15,374.86,136182,0
GLD.US,5,20251118,155000,374.855,374.855,373.61,373.61,206346,0
GLD.US,5,20251118,155500,373.6,374.5,373.27,374.01,131898,0
GLD.US,5,20251118,160000,374.02,374.23,372.91,373.45,175967,0
GLD.US,5,20251118,160500,373.44,373.94,373.08,373.1025,123214,0
GLD.US,5,20251118,161000,373.08,373.62,372.8472,373.42,62457,0
GLD.US,5,20251118,161500,373.39,373.885,372.97,373.255,130023,0
GLD.US,5,20251118,162000,373.2699,373.87,373.25,373.38,96142,0
GLD.US,5,20251118,162500,373.4202,374.1699,373.1605,373.9051,63797,0
GLD.US,5,20251118,163000,373.87,374.63,373.87,373.96,193380,0
GLD.US,5,20251118,163500,373.96,374.02,373.44,373.75,110687,0
GLD.US,5,20251118,164000,373.75,373.8,373.2801,373.48,78612,0
GLD.US,5,20251118,164500,373.45,373.57,372.91,373.29,58790,0
GLD.US,5,20251118,165000,373.24,373.25,372.43,372.935,99060,0
GLD.US,5,20251118,165500,372.865,373.12,372.78,372.78,41465,0
GLD.US,5,20251118,170000,372.81,372.92,371.62,371.9,317105,0
GLD.US,5,20251118,170500,372,372.3825,371.79,372.14,101140,0
GLD.US,5,20251118,171000,372.15,372.95,372.08,372.86,161169,0
GLD.US,5,20251118,171500,372.835,373.55,372.59,373.36,90742,0
GLD.US,5,20251118,172000,373.35,373.45,372.91,373.37,41132,0
GLD.US,5,20251118,172500,373.375,373.98,373.3,373.84,102404,0
GLD.US,5,20251118,173000,373.92,374.1,373.51,373.515,141567,0
GLD.US,5,20251118,173500,373.47,373.79,373.2,373.55,88485,0
GLD.US,5,20251118,174000,373.54,373.76,373.465,373.685,42081,0
GLD.US,5,20251118,174500,373.67,373.8901,373.48,373.72,68318,0
GLD.US,5,20251118,175000,373.74,373.8344,373.47,373.8285,30442,0
GLD.US,5,20251118,175500,373.87,374.27,373.84,374.08,79140,0
GLD.US,5,20251118,180000,374.03,374.387,374,374.387,102147,0
GLD.US,5,20251118,180500,374.36,374.36,374,374.1,26635,0
GLD.US,5,20251118,181000,374.07,374.1645,373.76,373.9948,23946,0
GLD.US,5,20251118,181500,374.03,374.17,373.5,373.563,24480,0
GLD.US,5,20251118,182000,373.6201,373.8,373.52,373.59,17382,0
GLD.US,5,20251118,182500,373.575,373.89,373.3712,373.568,45171,0
GLD.US,5,20251118,183000,373.565,374.04,373.51,374.01,31933,0
GLD.US,5,20251118,183500,374.0043,374.6586,373.99,374.425,71388,0
GLD.US,5,20251118,184000,374.46,374.91,374.4375,374.67,71165,0
GLD.US,5,20251118,184500,374.671,374.77,374.43,374.615,48049,0
GLD.US,5,20251118,185000,374.61,374.665,374.36,374.5668,28221,0
GLD.US,5,20251118,185500,374.54,374.7,374.45,374.5,32686,0
GLD.US,5,20251118,190000,374.5,374.8,374.31,374.32,33090,0
GLD.US,5,20251118,190500,374.35,374.65,374.1501,374.34,18036,0
GLD.US,5,20251118,191000,374.35,374.54,374.18,374.212,12321,0
GLD.US,5,20251118,191500,374.1801,374.38,374.09,374.36,11838,0
GLD.US,5,20251118,192000,374.34,374.39,373.93,373.94,18855,0
GLD.US,5,20251118,192500,373.9,374.04,373.71,373.94,42803,0
GLD.US,5,20251118,193000,373.95,374.1,373.77,374.1,18378,0
GLD.US,5,20251118,193500,374.12,374.505,374.03,374.505,26842,0
GLD.US,5,20251118,194000,374.59,374.64,374.416,374.4275,13803,0
GLD.US,5,20251118,194500,374.46,374.75,374.33,374.4454,21313,0
GLD.US,5,20251118,195000,374.4469,374.77,374.35,374.74,28428,0
GLD.US,5,20251118,195500,374.69,374.79,374.5501,374.59,26161,0
GLD.US,5,20251118,200000,374.66,374.85,374.64,374.77,15773,0
GLD.US,5,20251118,200500,374.765,374.89,374.7203,374.822,14210,0
GLD.US,5,20251118,201000,374.85,375.31,374.77,375.265,81050,0
GLD.US,5,20251118,201500,375.25,375.33,375.02,375.2586,63601,0
GLD.US,5,20251118,202000,375.2344,375.35,374.91,374.93,75102,0
GLD.US,5,20251118,202500,374.96,375.19,374.8,374.8937,29192,0
GLD.US,5,20251118,203000,374.87,375.27,374.69,374.87,57497,0
GLD.US,5,20251118,203500,374.91,375.4,374.89,375.21,46721,0
GLD.US,5,20251118,204000,375.18,375.22,374.88,375.03,25378,0
GLD.US,5,20251118,204500,375.05,375.4,375.05,375.385,23807,0
GLD.US,5,20251118,205000,375.4,375.4,375.06,375.0808,36137,0
GLD.US,5,20251118,205500,375.12,375.5,375.01,375.44,29885,0
GLD.US,5,20251118,210000,375.405,375.54,375.13,375.13,46590,0
GLD.US,5,20251118,210500,375.13,375.18,374.8519,374.908,26641,0
GLD.US,5,20251118,211000,374.8998,375.0425,374.65,374.6725,32968,0
GLD.US,5,20251118,211500,374.68,374.95,374.68,374.755,27059,0
GLD.US,5,20251118,212000,374.77,374.92,374.49,374.55,32615,0
GLD.US,5,20251118,212500,374.54,374.63,374.32,374.6,40861,0
GLD.US,5,20251118,213000,374.61,374.72,374.49,374.54,47661,0
GLD.US,5,20251118,213500,374.54,374.66,374.3101,374.6168,69440,0
GLD.US,5,20251118,214000,374.56,374.61,374.23,374.25,93409,0
GLD.US,5,20251118,214500,374.25,374.4896,374.13,374.29,96697,0
GLD.US,5,20251118,215000,374.31,374.455,374.22,374.27,128474,0
GLD.US,5,20251118,215500,374.27,374.43,374.1701,374.35,480308,0
GLD.US,5,20251119,153000,377.775,378.45,377.28,378.329,145753,0
GLD.US,5,20251119,153500,378.4,378.79,378.15,378.56,177452,0
GLD.US,5,20251119,154000,378.535,378.7,378.26,378.3073,92509,0
GLD.US,5,20251119,154500,378.21,378.51,378.07,378.39,71615,0
GLD.US,5,20251119,155000,378.39,378.83,377.98,378.75,93299,0
GLD.US,5,20251119,155500,378.76,379.84,378.76,379.725,196532,0
GLD.US,5,20251119,160000,379.71,379.89,379.43,379.62,182639,0
GLD.US,5,20251119,160500,379.63,379.64,379.05,379.55,138813,0
GLD.US,5,20251119,161000,379.51,379.95,379.13,379.895,124622,0
GLD.US,5,20251119,161500,379.895,380.17,379.68,379.856,144703,0
GLD.US,5,20251119,162000,379.88,379.88,379.43,379.43,88752,0
GLD.US,5,20251119,162500,379.41,379.4899,378.6,378.66,128777,0
GLD.US,5,20251119,163000,378.6,378.9,378.42,378.7151,119243,0
GLD.US,5,20251119,163500,378.74,379.1,378.14,378.297,55307,0
GLD.US,5,20251119,164000,378.38,378.38,377.94,378.04,96486,0
GLD.US,5,20251119,164500,378.02,378.11,377.5,377.691,178882,0
GLD.US,5,20251119,165000,377.6201,377.96,376.23,376.32,405923,0
GLD.US,5,20251119,165500,376.32,376.83,376.27,376.77,172312,0
GLD.US,5,20251119,170000,376.77,376.96,375.6,376.23,137112,0
GLD.US,5,20251119,170500,376.26,376.55,376.06,376.1939,91789,0
GLD.US,5,20251119,171000,376.02,376.65,375.86,376.65,59448,0
GLD.US,5,20251119,171500,376.61,376.67,375.44,375.64,82323,0
GLD.US,5,20251119,172000,375.67,376.3,375.67,375.82,184389,0
GLD.US,5,20251119,172500,375.8,375.82,374.43,374.745,330792,0
GLD.US,5,20251119,173000,374.72,375.18,374.48,375.02,99163,0
GLD.US,5,20251119,173500,375.05,375.2,374.16,374.67,178393,0
GLD.US,5,20251119,174000,374.69,374.85,374.25,374.62,127686,0
GLD.US,5,20251119,174500,374.6,375.04,374.33,374.6,180427,0
GLD.US,5,20251119,175000,374.58,375.08,374.42,375,61223,0
GLD.US,5,20251119,175500,374.97,374.97,374.525,374.765,65917,0
GLD.US,5,20251119,180000,374.74,374.9,373.145,373.495,178000,0
GLD.US,5,20251119,180500,373.495,373.67,373.03,373.43,136093,0
GLD.US,5,20251119,181000,373.48,374.42,373.43,373.95,84530,0
GLD.US,5,20251119,181500,373.89,374.12,373.6201,373.97,68950,0
GLD.US,5,20251119,182000,373.99,374.43,373.93,374.34,53998,0
GLD.US,5,20251119,182500,374.34,374.6,374.05,374.56,28042,0
GLD.US,5,20251119,183000,374.48,374.64,374.22,374.37,65919,0
GLD.US,5,20251119,183500,374.4075,374.58,373.73,374.51,99254,0
GLD.US,5,20251119,184000,374.47,375.15,374.35,374.85,68309,0
GLD.US,5,20251119,184500,374.9133,375.13,374.555,375.03,57255,0
GLD.US,5,20251119,185000,375.02,375.43,374.9401,374.9401,139557,0
GLD.US,5,20251119,185500,375,375.2699,375,375.21,33361,0
GLD.US,5,20251119,190000,375.22,375.62,375.17,375.54,48922,0
GLD.US,5,20251119,190500,375.53,375.66,375.252,375.57,45272,0
GLD.US,5,20251119,191000,375.54,375.83,375.4775,375.67,56444,0
GLD.US,5,20251119,191500,375.705,375.92,375.57,375.68,40010,0
GLD.US,5,20251119,192000,375.69,375.91,375.5501,375.8,46721,0
GLD.US,5,20251119,192500,375.76,375.8225,375.15,375.44,88704,0
GLD.US,5,20251119,193000,375.3756,375.57,374.89,375.0739,44972,0
GLD.US,5,20251119,193500,375.02,375.66,374.93,375.44,49178,0
